"id","tourn_id","date","teamA","scoreA","scoreB","teamB","et","sc","w","l","d","dA","dB"
"qualifier","wc_1990","1989-09-05  ","Norway",1,1,"France",0,"0","Draw","Draw",TRUE,"Norway","France"
"qualifier","wc_1990","1989-09-06  ","Serbia/Yugoslavia",3,1,"Scotland",0,"0","Serbia/Yugoslavia","Scotland",FALSE,NA,NA
"qualifier","wc_1990","1989-10-11  ","Serbia/Yugoslavia",1,0,"Norway",0,"0","Serbia/Yugoslavia","Norway",FALSE,NA,NA
"qualifier","wc_1990","1989-10-11  ","France",3,0,"Scotland",0,"0","France","Scotland",FALSE,NA,NA
"qualifier","wc_1990","1989-10-28  ","Cyprus",1,2,"Serbia/Yugoslavia",0,"0","Serbia/Yugoslavia","Cyprus",FALSE,NA,NA
"qualifier","wc_1990","1989-11-15  ","Scotland",1,1,"Norway",0,"0","Draw","Draw",TRUE,"Scotland","Norway"
"qualifier","wc_1990","1989-11-18  ","France",2,0,"Cyprus",0,"0","France","Cyprus",FALSE,NA,NA
"qualifier","wc_1990","1988-05-21  ","Northern Ireland",3,0,"Malta",0,"0","Northern Ireland","Malta",FALSE,NA,NA
"qualifier","wc_1990","1988-09-14  ","Northern Ireland",0,0,"Ireland",0,"0","Draw","Draw",TRUE,"Northern Ireland","Ireland"
"qualifier","wc_1990","1988-10-19  ","Hungary",1,0,"Northern Ireland",0,"0","Hungary","Northern Ireland",FALSE,NA,NA
"qualifier","wc_1990","1988-11-16  ","Spain",2,0,"Ireland",0,"0","Spain","Ireland",FALSE,NA,NA
"qualifier","wc_1990","1988-12-11  ","Malta",2,2,"Hungary",0,"0","Draw","Draw",TRUE,"Malta","Hungary"
"qualifier","wc_1990","1988-12-21  ","Spain",4,0,"Northern Ireland",0,"0","Spain","Northern Ireland",FALSE,NA,NA
"qualifier","wc_1990","1989-01-22  ","Malta",0,2,"Spain",0,"0","Spain","Malta",FALSE,NA,NA
"qualifier","wc_1990","1989-02-08  ","Northern Ireland",0,2,"Spain",0,"0","Spain","Northern Ireland",FALSE,NA,NA
"qualifier","wc_1990","1989-03-08  ","Hungary",0,0,"Ireland",0,"0","Draw","Draw",TRUE,"Hungary","Ireland"
"qualifier","wc_1990","1989-03-23  ","Spain",4,0,"Malta",0,"0","Spain","Malta",FALSE,NA,NA
"qualifier","wc_1990","1989-04-12  ","Hungary",1,1,"Malta",0,"0","Draw","Draw",TRUE,"Hungary","Malta"
"qualifier","wc_1990","1989-04-26  ","Malta",0,2,"Northern Ireland",0,"0","Northern Ireland","Malta",FALSE,NA,NA
"qualifier","wc_1990","1989-04-26  ","Ireland",1,0,"Spain",0,"0","Ireland","Spain",FALSE,NA,NA
"qualifier","wc_1990","1989-05-28  ","Ireland",2,0,"Malta",0,"0","Ireland","Malta",FALSE,NA,NA
"qualifier","wc_1990","1989-06-04  ","Ireland",2,0,"Hungary",0,"0","Ireland","Hungary",FALSE,NA,NA
"qualifier","wc_1990","1989-09-06  ","Northern Ireland",1,2,"Hungary",0,"0","Hungary","Northern Ireland",FALSE,NA,NA
"qualifier","wc_1990","1989-10-11  ","Ireland",3,0,"Northern Ireland",0,"0","Ireland","Northern Ireland",FALSE,NA,NA
"qualifier","wc_1990","1989-10-11  ","Hungary",2,2,"Spain",0,"0","Draw","Draw",TRUE,"Hungary","Spain"
"qualifier","wc_1990","1989-11-15  ","Spain",4,0,"Hungary",0,"0","Spain","Hungary",FALSE,NA,NA
"qualifier","wc_1990","1989-11-15  ","Malta",0,2,"Ireland",0,"0","Ireland","Malta",FALSE,NA,NA
"qualifier","wc_1990","1988-09-21  ","Luxembourg",1,4,"Switzerland",0,"0","Switzerland","Luxembourg",FALSE,NA,NA
"qualifier","wc_1990","1988-10-18  ","Luxembourg",0,2,"Czech Republic/CSFR",0,"0","Czech Republic/CSFR","Luxembourg",FALSE,NA,NA
"qualifier","wc_1990","1988-10-19  ","Belgium",1,0,"Switzerland",0,"0","Belgium","Switzerland",FALSE,NA,NA
"qualifier","wc_1990","1988-11-16  ","Czech Republic/CSFR",0,0,"Belgium",0,"0","Draw","Draw",TRUE,"Czech Republic/CSFR","Belgium"
"qualifier","wc_1990","1988-11-16  ","Portugal",1,0,"Luxembourg",0,"0","Portugal","Luxembourg",FALSE,NA,NA
"qualifier","wc_1990","1989-02-15  ","Portugal",1,1,"Belgium",0,"0","Draw","Draw",TRUE,"Portugal","Belgium"
"qualifier","wc_1990","1989-04-26  ","Portugal",3,1,"Switzerland",0,"0","Portugal","Switzerland",FALSE,NA,NA
"qualifier","wc_1990","1989-04-29  ","Belgium",2,1,"Czech Republic/CSFR",0,"0","Belgium","Czech Republic/CSFR",FALSE,NA,NA
"qualifier","wc_1990","1989-05-09  ","Czech Republic/CSFR",4,0,"Luxembourg",0,"0","Czech Republic/CSFR","Luxembourg",FALSE,NA,NA
"qualifier","wc_1990","1989-06-01  ","Luxembourg",0,5,"Belgium",0,"0","Belgium","Luxembourg",FALSE,NA,NA
"qualifier","wc_1990","1989-06-07  ","Switzerland",0,1,"Czech Republic/CSFR",0,"0","Czech Republic/CSFR","Switzerland",FALSE,NA,NA
"qualifier","wc_1990","1989-09-06  ","Belgium",3,0,"Portugal",0,"0","Belgium","Portugal",FALSE,NA,NA
"qualifier","wc_1990","1989-09-20  ","Switzerland",1,2,"Portugal",0,"0","Portugal","Switzerland",FALSE,NA,NA
"qualifier","wc_1990","1989-10-06  ","Czech Republic/CSFR",2,1,"Portugal",0,"0","Czech Republic/CSFR","Portugal",FALSE,NA,NA
"qualifier","wc_1990","1989-10-11  ","Switzerland",2,2,"Belgium",0,"0","Draw","Draw",TRUE,"Switzerland","Belgium"
"qualifier","wc_1990","1989-10-11  ","Luxembourg",0,3,"Portugal",0,"0","Portugal","Luxembourg",FALSE,NA,NA
"qualifier","wc_1990","1989-10-25  ","Czech Republic/CSFR",3,0,"Switzerland",0,"0","Czech Republic/CSFR","Switzerland",FALSE,NA,NA
"qualifier","wc_1990","1989-10-25  ","Belgium",1,1,"Luxembourg",0,"0","Draw","Draw",TRUE,"Belgium","Luxembourg"
"qualifier","wc_1990","1989-11-15  ","Switzerland",2,1,"Luxembourg",0,"0","Switzerland","Luxembourg",FALSE,NA,NA
"qualifier","wc_1990","1989-11-15  ","Portugal",0,0,"Czech Republic/CSFR",0,"0","Draw","Draw",TRUE,"Portugal","Czech Republic/CSFR"
"qualifier","wc_1990","1989-08-20  ","Bolivia",2,1,"Peru",0,"0","Bolivia","Peru",FALSE,NA,NA
"qualifier","wc_1990","1989-08-27  ","Peru",0,2,"Uruguay",0,"0","Uruguay","Peru",FALSE,NA,NA
"qualifier","wc_1990","1989-09-03  ","Bolivia",2,1,"Uruguay",0,"0","Bolivia","Uruguay",FALSE,NA,NA
"qualifier","wc_1990","1989-09-10  ","Peru",1,2,"Bolivia",0,"0","Bolivia","Peru",FALSE,NA,NA
"qualifier","wc_1990","1989-09-17  ","Uruguay",2,0,"Bolivia",0,"0","Uruguay","Bolivia",FALSE,NA,NA
"qualifier","wc_1990","1989-09-24  ","Uruguay",2,0,"Peru",0,"0","Uruguay","Peru",FALSE,NA,NA
"qualifier","wc_1990","1989-08-20  ","Colombia",2,0,"Ecuador",0,"0","Colombia","Ecuador",FALSE,NA,NA
"qualifier","wc_1990","1989-08-27  ","Paraguay",2,1,"Colombia",0,"0","Paraguay","Colombia",FALSE,NA,NA
"qualifier","wc_1990","1989-09-03  ","Ecuador",0,0,"Colombia",0,"0","Draw","Draw",TRUE,"Ecuador","Colombia"
"qualifier","wc_1990","1989-09-10  ","Paraguay",2,1,"Ecuador",0,"0","Paraguay","Ecuador",FALSE,NA,NA
"qualifier","wc_1990","1989-09-17  ","Colombia",2,1,"Paraguay",0,"0","Colombia","Paraguay",FALSE,NA,NA
"qualifier","wc_1990","1989-09-24  ","Ecuador",3,1,"Paraguay",0,"0","Ecuador","Paraguay",FALSE,NA,NA
"qualifier","wc_1990","1989-10-15  ","Colombia",1,0,"Israel",0,"0","Colombia","Israel",FALSE,NA,NA
"qualifier","wc_1990","1989-10-30  ","Israel",0,0,"Colombia",0,"0","Draw","Draw",TRUE,"Israel","Colombia"
"qualifier","wc_1990","1989-07-30  ","Venezuela",0,4,"Brazil",0,"0","Brazil","Venezuela",FALSE,NA,NA
"qualifier","wc_1990","1989-08-06  ","Venezuela",1,3,"Chile",0,"0","Chile","Venezuela",FALSE,NA,NA
"qualifier","wc_1990","1989-08-13  ","Chile",1,1,"Brazil",0,"0","Draw","Draw",TRUE,"Chile","Brazil"
"qualifier","wc_1990","1989-08-20  ","Brazil",6,0,"Venezuela",0,"0","Brazil","Venezuela",FALSE,NA,NA
"qualifier","wc_1990","1989-08-27  ","Chile",5,0,"Venezuela",0,"0","Chile","Venezuela",FALSE,NA,NA
"qualifier","wc_1990","1989-09-03  ",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"qualifier","wc_1990","1988-04-17  ","Guyana",0,4,"Trinidad and Tobago",0,"0","Trinidad and Tobago","Guyana",FALSE,NA,NA
"qualifier","wc_1990","1988-05-08  ","Trinidad and Tobago",1,0,"Guyana",0,"0","Trinidad and Tobago","Guyana",FALSE,NA,NA
"qualifier","wc_1990","1988-04-30  ","Cuba",0,1,"Guatemala",0,"0","Guatemala","Cuba",FALSE,NA,NA
"qualifier","wc_1990","1988-05-15  ","Guatemala",1,1,"Cuba",0,"0","Draw","Draw",TRUE,"Guatemala","Cuba"
"qualifier","wc_1990","1988-05-12  ","Jamaica",1,0,"Puerto Rico",0,"0","Jamaica","Puerto Rico",FALSE,NA,NA
"qualifier","wc_1990","1988-05-29  ","Rico",1,2,"Jamaica",0,"0","Jamaica","Rico",FALSE,NA,NA
"qualifier","wc_1990","1988-07-17  ","Costa Rica",1,1,"Panama",0,"0","Draw","Draw",TRUE,"Costa Rica","Panama"
"qualifier","wc_1990","1988-07-31  ","Panama",0,2,"Costa Rica",0,"0","Costa Rica","Panama",FALSE,NA,NA
"qualifier","wc_1990","1988-07-24  ","Jamaica",0,0,"USA",0,"0","Draw","Draw",TRUE,"Jamaica","USA"
"qualifier","wc_1990","1988-08-13  ","USA",5,1,"Jamaica",0,"0","USA","Jamaica",FALSE,NA,NA
"qualifier","wc_1990","1988-10-09  ","Guatemala",1,0,"Canada",0,"0","Guatemala","Canada",FALSE,NA,NA
"qualifier","wc_1990","1988-10-15  ","Canada",3,2,"Guatemala",0,"0","Canada","Guatemala",FALSE,NA,NA
"qualifier","wc_1990","1988-10-30  ","Trinidad and Tobago",0,0,"Honduras",0,"0","Draw","Draw",TRUE,"Trinidad and Tobago","Honduras"
"qualifier","wc_1990","1988-11-13  ","Honduras",1,1,"Trinidad and Tobago",0,"0","Draw","Draw",TRUE,"Honduras","Trinidad and Tobago"
"qualifier","wc_1990","1988-10-01  ","Antilles",0,1,"El Salvador",0,"0","El Salvador","Antilles",FALSE,NA,NA
"qualifier","wc_1990","1989-03-19  ","Guatemala",1,0,"Costa Rica",0,"0","Guatemala","Costa Rica",FALSE,NA,NA
"qualifier","wc_1990","1989-04-02  ","Costa Rica",2,1,"Guatemala",0,"0","Costa Rica","Guatemala",FALSE,NA,NA
"qualifier","wc_1990","1989-04-16  ","Costa Rica",1,0,"USA",0,"0","Costa Rica","USA",FALSE,NA,NA
"qualifier","wc_1990","1989-04-30  ","USA",1,0,"Costa Rica",0,"0","USA","Costa Rica",FALSE,NA,NA
"qualifier","wc_1990","1989-05-13  ","USA",1,1,"Trinidad and Tobago",0,"0","Draw","Draw",TRUE,"USA","Trinidad and Tobago"
"qualifier","wc_1990","1989-05-28  ","Trinidad and Tobago",1,1,"Costa Rica",0,"0","Draw","Draw",TRUE,"Trinidad and Tobago","Costa Rica"
"qualifier","wc_1990","1989-06-11  ","Costa Rica",1,0,"Trinidad and Tobago",0,"0","Costa Rica","Trinidad and Tobago",FALSE,NA,NA
"qualifier","wc_1990","1989-06-17  ","USA",2,1,"Guatemala",0,"0","USA","Guatemala",FALSE,NA,NA
"qualifier","wc_1990","1989-06-25  ",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"qualifier","wc_1990","1989-07-16  ","Costa Rica",1,0,"El Salvador",0,"0","Costa Rica","El Salvador",FALSE,NA,NA
"qualifier","wc_1990","1989-07-30  ","Trinidad and Tobago",2,0,"El Salvador",0,"0","Trinidad and Tobago","El Salvador",FALSE,NA,NA
"qualifier","wc_1990","1989-08-13  ","Salvador",0,0,"Trinidad and Tobago",0,"0","Draw","Draw",TRUE,"Salvador","Trinidad and Tobago"
"qualifier","wc_1990","1989-08-20  ","Guatemala",0,1,"Trinidad and Tobago",0,"0","Trinidad and Tobago","Guatemala",FALSE,NA,NA
"qualifier","wc_1990","1989-09-03  ","Trinidad and Tobago",2,1,"Guatemala",0,"0","Trinidad and Tobago","Guatemala",FALSE,NA,NA
"qualifier","wc_1990","1989-09-17  ","Salvador",0,1,"USA",0,"0","USA","Salvador",FALSE,NA,NA
"qualifier","wc_1990","1989-10-08  ","Guatemala",0,0,"USA",0,"0","Draw","Draw",TRUE,"Guatemala","USA"
"qualifier","wc_1990","1989-11-05  ","USA",0,0,"El Salvador",0,"0","Draw","Draw",TRUE,"USA","El Salvador"
"qualifier","wc_1990","1989-11-19  ","Trinidad and Tobago",0,1,"USA",0,"0","USA","Trinidad and Tobago",FALSE,NA,NA
"qualifier","wc_1990","1988-08-07  ","Angola",0,0,"Sudan",0,"0","Draw","Draw",TRUE,"Angola","Sudan"
"qualifier","wc_1990","1988-11-11  ","Sudan",1,2,"Angola",0,"0","Angola","Sudan",FALSE,NA,NA
"qualifier","wc_1990","1988-08-07  ","Ghana",0,0,"Liberia",0,"0","Draw","Draw",TRUE,"Ghana","Liberia"
"qualifier","wc_1990","1988-08-21  ","Liberia",2,0,"Ghana",0,"0","Liberia","Ghana",FALSE,NA,NA
"qualifier","wc_1990","1988-08-05  ","Tunisia",5,0,"Guinea",0,"0","Tunisia","Guinea",FALSE,NA,NA
"qualifier","wc_1990","1988-08-21  ","Guinea",3,0,"Tunisia",0,"0","Guinea","Tunisia",FALSE,NA,NA
"qualifier","wc_1990","1989-01-06  ","Algeria",3,0,"Zimbabwe",0,"0","Algeria","Zimbabwe",FALSE,NA,NA
"qualifier","wc_1990","1989-01-08  ","Ivory Coast",1,0,"Libya",0,"0","Ivory Coast","Libya",FALSE,NA,NA
"qualifier","wc_1990","1989-01-20  ",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"qualifier","wc_1990","1989-01-22  ","Zimbabwe",0,0,"Ivory Coast",0,"0","Draw","Draw",TRUE,"Zimbabwe","Ivory Coast"
"qualifier","wc_1990","1989-06-11  ","Ivory Coast",0,0,"Algeria",0,"0","Draw","Draw",TRUE,"Ivory Coast","Algeria"
"qualifier","wc_1990","1989-06-25  ","Zimbabwe",1,2,"Algeria",0,"0","Algeria","Zimbabwe",FALSE,NA,NA
"qualifier","wc_1990","1989-08-13  ","Ivory Coast",5,0,"Zimbabwe",0,"0","Ivory Coast","Zimbabwe",FALSE,NA,NA
"qualifier","wc_1990","1989-08-25  ","Algeria",1,0,"Ivory Coast",0,"0","Algeria","Ivory Coast",FALSE,NA,NA
"qualifier","wc_1990","1989-01-06  ","Egypt",2,0,"Liberia",0,"0","Egypt","Liberia",FALSE,NA,NA
"qualifier","wc_1990","1989-01-21  ","Malawi",1,1,"Egypt",0,"0","Draw","Draw",TRUE,"Malawi","Egypt"
"qualifier","wc_1990","1989-06-10  ","Kenya",0,0,"Egypt",0,"0","Draw","Draw",TRUE,"Kenya","Egypt"
"qualifier","wc_1990","1989-06-25  ","Liberia",1,0,"Egypt",0,"0","Liberia","Egypt",FALSE,NA,NA
"qualifier","wc_1990","1989-08-11  ","Egypt",1,0,"Malawi",0,"0","Egypt","Malawi",FALSE,NA,NA
"qualifier","wc_1990","1989-08-26  ","Egypt",2,0,"Kenya",0,"0","Egypt","Kenya",FALSE,NA,NA
"qualifier","wc_1990","1989-01-07  ","Nigeria",1,0,"Gabon",0,"0","Nigeria","Gabon",FALSE,NA,NA
"qualifier","wc_1990","1989-01-08  ","Cameroon",1,1,"Angola",0,"0","Draw","Draw",TRUE,"Cameroon","Angola"
"qualifier","wc_1990","1989-01-22  ","Gabon",1,3,"Cameroon",0,"0","Cameroon","Gabon",FALSE,NA,NA
"qualifier","wc_1990","1989-01-22  ","Angola",2,2,"Nigeria",0,"0","Draw","Draw",TRUE,"Angola","Nigeria"
"qualifier","wc_1990","1989-06-10  ","Nigeria",2,0,"Cameroon",0,"0","Nigeria","Cameroon",FALSE,NA,NA
"qualifier","wc_1990","1989-06-11  ","Angola",2,0,"Gabon",0,"0","Angola","Gabon",FALSE,NA,NA
"qualifier","wc_1990","1989-06-25  ","Angola",1,2,"Cameroon",0,"0","Cameroon","Angola",FALSE,NA,NA
"qualifier","wc_1990","1989-06-25  ","Gabon",2,1,"Nigeria",0,"0","Gabon","Nigeria",FALSE,NA,NA
"qualifier","wc_1990","1989-08-12  ","Nigeria",1,0,"Angola",0,"0","Nigeria","Angola",FALSE,NA,NA
"qualifier","wc_1990","1989-08-13  ","Cameroon",2,1,"Gabon",0,"0","Cameroon","Gabon",FALSE,NA,NA
"qualifier","wc_1990","1988-08-27  ","Cameroon",1,0,"Nigeria",0,"0","Cameroon","Nigeria",FALSE,NA,NA
"qualifier","wc_1990","1989-08-27  ","Gabon",1,0,"Angola",0,"0","Gabon","Angola",FALSE,NA,NA
"qualifier","wc_1990","1989-01-08  ","Morocco",1,0,"Zambia",0,"0","Morocco","Zambia",FALSE,NA,NA
"qualifier","wc_1990","1989-01-08  ","DRC/Zaire",3,1,"Tunisia",0,"0","DRC/Zaire","Tunisia",FALSE,NA,NA
"qualifier","wc_1990","1989-01-22  ","Tunisia",2,1,"Morocco",0,"0","Tunisia","Morocco",FALSE,NA,NA
"qualifier","wc_1990","1989-01-22  ","Zambia",4,2,"DRC/Zaire",0,"0","Zambia","DRC/Zaire",FALSE,NA,NA
"qualifier","wc_1990","1989-06-11  ","DRC/Zaire",0,0,"Morocco",0,"0","Draw","Draw",TRUE,"DRC/Zaire","Morocco"
"qualifier","wc_1990","1989-06-11  ","Zambia",1,0,"Tunisia",0,"0","Zambia","Tunisia",FALSE,NA,NA
"qualifier","wc_1990","1989-06-25  ","Zambia",2,1,"Morocco",0,"0","Zambia","Morocco",FALSE,NA,NA
"qualifier","wc_1990","1989-06-25  ","Tunisia",1,0,"DRC/Zaire",0,"0","Tunisia","DRC/Zaire",FALSE,NA,NA
"qualifier","wc_1990","1989-08-13  ","Morocco",0,0,"Tunisia",0,"0","Draw","Draw",TRUE,"Morocco","Tunisia"
"qualifier","wc_1990","1989-08-13  ","DRC/Zaire",1,0,"Zambia",0,"0","DRC/Zaire","Zambia",FALSE,NA,NA
"qualifier","wc_1990","1989-08-27  ","Morocco",1,1,"DRC/Zaire",0,"0","Draw","Draw",TRUE,"Morocco","DRC/Zaire"
"qualifier","wc_1990","1989-08-27  ","Tunisia",1,0,"Zambia",0,"0","Tunisia","Zambia",FALSE,NA,NA
"qualifier","wc_1990","1989-10-08  ","Algeria",0,0,"Egypt",0,"0","Draw","Draw",TRUE,"Algeria","Egypt"
"qualifier","wc_1990","1989-11-17  ","Egypt",1,0,"Algeria",0,"0","Egypt","Algeria",FALSE,NA,NA
"qualifier","wc_1990","1989-10-08  ","Cameroon",2,0,"Tunisia",0,"0","Cameroon","Tunisia",FALSE,NA,NA
"qualifier","wc_1990","1989-11-19  ","Tunisia",0,1,"Cameroon",0,"0","Cameroon","Tunisia",FALSE,NA,NA
"qualifier","wc_1990","1989-01-06  ","Oman",1,1,"Iraq",0,"0","Draw","Draw",TRUE,"Oman","Iraq"
"qualifier","wc_1990","1989-01-13  ","Jordan",0,1,"Iraq",0,"0","Iraq","Jordan",FALSE,NA,NA
"qualifier","wc_1990","1989-01-20  ","Qatar",1,0,"Iraq",0,"0","Qatar","Iraq",FALSE,NA,NA
"qualifier","wc_1990","1989-01-27  ","Iraq",3,1,"Oman",0,"0","Iraq","Oman",FALSE,NA,NA
"qualifier","wc_1990","1989-02-03  ","Iraq",4,0,"Jordan",0,"0","Iraq","Jordan",FALSE,NA,NA
"qualifier","wc_1990","1989-02-10  ","Iraq",2,2,"Qatar",0,"0","Draw","Draw",TRUE,"Iraq","Qatar"
"qualifier","wc_1990","1989-03-15  ","Saudi Arabia",5,4,"Syria",0,"0","Saudi Arabia","Syria",FALSE,NA,NA
"qualifier","wc_1990","1989-03-20  ","Yemen",0,1,"Saudi Arabia",0,"0","Saudi Arabia","Yemen",FALSE,NA,NA
"qualifier","wc_1990","1989-03-30  ","Syria",0,0,"Saudi Arabia",0,"0","Draw","Draw",TRUE,"Syria","Saudi Arabia"
"qualifier","wc_1990","1989-04-05  ","Saudi Arabia",1,0,"North Yemen",0,"0","Saudi Arabia","North Yemen",FALSE,NA,NA
"qualifier","wc_1990","1989-01-06  ","Pakistan",0,1,"Kuwait",0,"0","Kuwait","Pakistan",FALSE,NA,NA
"qualifier","wc_1990","1989-01-13  ","Kuwait",3,2,"United Arab Emirates",0,"0","Kuwait","United Arab Emirates",FALSE,NA,NA
"qualifier","wc_1990","1989-01-20  ","United Arab Emirates",5,0,"Pakistan",0,"0","United Arab Emirates","Pakistan",FALSE,NA,NA
"qualifier","wc_1990","1989-01-27  ","Kuwait",2,0,"Pakistan",0,"0","Kuwait","Pakistan",FALSE,NA,NA
"qualifier","wc_1990","1989-02-03  ","United Arab Emirates",1,0,"Kuwait",0,"0","United Arab Emirates","Kuwait",FALSE,NA,NA
"qualifier","wc_1990","1989-02-10  ","Pakistan",1,4,"United Arab Emirates",0,"0","United Arab Emirates","Pakistan",FALSE,NA,NA
"qualifier","wc_1990","1989-05-23  ","South Korea",3,0,"Singapore",0,"0","South Korea","Singapore",FALSE,NA,NA
"qualifier","wc_1990","1989-05-25  ","South Korea",9,0,"Nepal",0,"0","South Korea","Nepal",FALSE,NA,NA
"qualifier","wc_1990","1989-05-27  ","South Korea",3,0,"Malaysia",0,"0","South Korea","Malaysia",FALSE,NA,NA
"qualifier","wc_1990","1989-06-03  ","Nepal",0,4,"South Korea",0,"0","South Korea","Nepal",FALSE,NA,NA
"qualifier","wc_1990","1989-06-05  ","Malaysia",0,3,"South Korea",0,"0","South Korea","Malaysia",FALSE,NA,NA
"qualifier","wc_1990","1989-06-07  ","Singapore",0,3,"South Korea",0,"0","South Korea","Singapore",FALSE,NA,NA
"qualifier","wc_1990","1989-02-23  ","China",2,0,"Bangladesh",0,"0","China","Bangladesh",FALSE,NA,NA
"qualifier","wc_1990","1989-02-23  ","Thailand",0,3,"Iran",0,"0","Iran","Thailand",FALSE,NA,NA
"qualifier","wc_1990","1989-02-27  ","Bangladesh",1,2,"Iran",0,"0","Iran","Bangladesh",FALSE,NA,NA
"qualifier","wc_1990","1989-02-28  ","Thailand",0,3,"China",0,"0","China","Thailand",FALSE,NA,NA
"qualifier","wc_1990","1989-03-04  ","Bangladesh",0,2,"China",0,"0","China","Bangladesh",FALSE,NA,NA
"qualifier","wc_1990","1989-03-17  ","Iran",1,0,"Bangladesh",0,"0","Iran","Bangladesh",FALSE,NA,NA
"qualifier","wc_1990","1989-05-30  ","Iran",3,0,"Thailand",0,"0","Iran","Thailand",FALSE,NA,NA
"qualifier","wc_1990","1989-07-15  ","China",2,0,"Iran",0,"0","China","Iran",FALSE,NA,NA
"qualifier","wc_1990","1989-07-22  ","Iran",3,2,"China",0,"0","Iran","China",FALSE,NA,NA
"qualifier","wc_1990","1989-07-29  ","China",2,0,"Thailand",0,"0","China","Thailand",FALSE,NA,NA
"qualifier","wc_1990","1989-05-21  ","Indonesia",0,0,"North Korea",0,"0","Draw","Draw",TRUE,"Indonesia","North Korea"
"qualifier","wc_1990","1989-05-22  ","Hongkong",0,0,"Japan",0,"0","Draw","Draw",TRUE,"Hongkong","Japan"
"qualifier","wc_1990","1989-05-27  ","Hongkong",1,2,"North Korea",0,"0","North Korea","Hongkong",FALSE,NA,NA
"qualifier","wc_1990","1989-05-28  ","Indonesia",0,0,"Japan",0,"0","Draw","Draw",TRUE,"Indonesia","Japan"
"qualifier","wc_1990","1989-06-04  ","Japan",2,1,"North Korea",0,"0","Japan","North Korea",FALSE,NA,NA
"qualifier","wc_1990","1989-06-11  ","Japan",5,0,"Indonesia",0,"0","Japan","Indonesia",FALSE,NA,NA
"qualifier","wc_1990","1989-06-18  ","Japan",0,0,"Hongkong",0,"0","Draw","Draw",TRUE,"Japan","Hongkong"
"qualifier","wc_1990","1989-06-25  ","North Korea",2,0,"Japan",0,"0","North Korea","Japan",FALSE,NA,NA
"qualifier","wc_1990","1989-07-02  ","North Korea",4,1,"Hongkong",0,"0","North Korea","Hongkong",FALSE,NA,NA
"qualifier","wc_1990","1989-07-09  ","North Korea",2,1,"Indonesia",0,"0","North Korea","Indonesia",FALSE,NA,NA
"qualifier","wc_1990","1989-10-12  ","United Arab Emirates",0,0,"North Korea",0,"0","Draw","Draw",TRUE,"United Arab Emirates","North Korea"
"qualifier","wc_1990","1989-10-12  ","China",2,1,"Saudi Arabia",0,"0","China","Saudi Arabia",FALSE,NA,NA
"qualifier","wc_1990","1989-10-13  ","South Korea",0,0,"Qatar",0,"0","Draw","Draw",TRUE,"South Korea","Qatar"
"qualifier","wc_1990","1989-10-16  ","Qatar",1,1,"Saudi Arabia",0,"0","Draw","Draw",TRUE,"Qatar","Saudi Arabia"
"qualifier","wc_1990","1989-10-16  ","South Korea",1,0,"North Korea",0,"0","South Korea","North Korea",FALSE,NA,NA
"qualifier","wc_1990","1989-10-17  ","United Arab Emirates",2,1,"China",0,"0","United Arab Emirates","China",FALSE,NA,NA
"qualifier","wc_1990","1989-10-20  ","South Korea",1,0,"China",0,"0","South Korea","China",FALSE,NA,NA
"qualifier","wc_1990","1989-10-20  ","North Korea",2,0,"Qatar",0,"0","North Korea","Qatar",FALSE,NA,NA
"qualifier","wc_1990","1989-10-21  ","Saudi Arabia",0,0,"United Arab Emirates",0,"0","Draw","Draw",TRUE,"Saudi Arabia","United Arab Emirates"
"qualifier","wc_1990","1989-10-24  ","United Arab Emirates",1,1,"Qatar",0,"0","Draw","Draw",TRUE,"United Arab Emirates","Qatar"
"qualifier","wc_1990","1989-10-24  ","China",1,0,"North Korea",0,"0","China","North Korea",FALSE,NA,NA
"qualifier","wc_1990","1989-10-25  ","South Korea",2,0,"Saudi Arabia",0,"0","South Korea","Saudi Arabia",FALSE,NA,NA
"qualifier","wc_1990","1989-10-28  ","United Arab Emirates",1,1,"South Korea",0,"0","Draw","Draw",TRUE,"United Arab Emirates","South Korea"
"qualifier","wc_1990","1989-10-28  ","Saudi Arabia",2,0,"North Korea",0,"0","Saudi Arabia","North Korea",FALSE,NA,NA
"qualifier","wc_1990","1989-10-28  ","Qatar",2,1,"China",0,"0","Qatar","China",FALSE,NA,NA
"qualifier","wc_1990","1988-12-11  ","Taiwan",0,4,"New Zealand",0,"0","New Zealand","Taiwan",FALSE,NA,NA
"qualifier","wc_1990","1988-12-15  ","New Zealand",4,1,"Taiwan",0,"0","New Zealand","Taiwan",FALSE,NA,NA
"qualifier","wc_1990","1988-11-26  ","Fiji",1,0,"Australia",0,"0","Fiji","Australia",FALSE,NA,NA
"qualifier","wc_1990","1988-12-03  ","Australia",5,1,"Fiji",0,"0","Australia","Fiji",FALSE,NA,NA
"qualifier","wc_1990","1989-03-05  ","Israel",1,0,"New Zealand",0,"0","Israel","New Zealand",FALSE,NA,NA
"qualifier","wc_1990","1989-03-12  ","Australia",4,1,"New Zealand",0,"0","Australia","New Zealand",FALSE,NA,NA
