"tourn_id","team","qgp","qw","qd","ql","qp","qpp","qop","qopp","qgf","qga","qgd","fgp","fw","fd","fl","fp","fpp","fop","fopp","fgf","fga","fgd","hd","cd"
"wc_1998","Romania",10,9,1,0,28,0.933333333333333,19,0.95,37,4,33,4,2,1,1,7,0.583333333333333,5,0.625,4,3,1,0,0
"wc_1998","Saudi Arabia",14,9,3,2,30,0.714285714285714,21,0.75,26,7,19,3,0,1,2,1,0.111111111111111,1,0.166666666666667,2,7,-5,0,0
"wc_1998","Scotland",10,7,2,1,23,0.766666666666667,16,0.8,15,3,12,3,0,1,2,1,0.111111111111111,1,0.166666666666667,2,6,-4,0,0
"wc_1998","Serbia/Yugoslavia",12,9,2,1,29,0.805555555555556,20,0.833333333333333,41,8,33,4,2,1,1,7,0.583333333333333,5,0.625,5,4,1,0,0
"wc_1998","South Africa",8,6,1,1,19,0.791666666666667,13,0.8125,11,3,8,3,0,2,1,2,0.222222222222222,2,0.333333333333333,3,6,-3,0,0
"wc_1998","South Korea",12,9,2,1,29,0.805555555555556,20,0.833333333333333,28,8,20,3,0,1,2,1,0.111111111111111,1,0.166666666666667,2,9,-7,0,0
"wc_1998","Spain",10,8,2,0,26,0.866666666666667,18,0.9,26,6,20,3,1,1,1,4,0.444444444444444,3,0.5,8,4,4,0,0
"wc_1998","Tunisia",8,7,1,0,22,0.916666666666667,15,0.9375,15,2,13,3,0,1,2,1,0.111111111111111,1,0.166666666666667,1,4,-3,0,0
"wc_1998","USA",16,8,6,2,30,0.625,22,0.6875,27,14,13,3,0,0,3,0,0,0,0,1,5,-4,0,0
"wc_2002","Argentina",18,13,4,1,43,0.796296296296296,30,0.833333333333333,42,15,27,3,1,1,1,4,0.444444444444444,3,0.5,2,2,0,0,0
"wc_2002","Belgium",10,7,2,1,23,0.766666666666667,16,0.8,27,6,21,4,1,2,1,5,0.416666666666667,4,0.5,6,7,-1,0,0
"wc_2002","Brazil",18,9,3,6,30,0.555555555555556,21,0.583333333333333,31,17,14,7,7,0,0,21,1,14,1,18,4,14,0,1
"wc_2002","Cameroon",10,8,1,1,25,0.833333333333333,17,0.85,20,4,16,3,1,1,1,4,0.444444444444444,3,0.5,2,3,-1,0,0
"wc_2002","China",14,12,1,1,37,0.880952380952381,25,0.892857142857143,38,5,33,3,0,0,3,0,0,0,0,0,9,-9,0,0
"wc_2002","Costa Rica",17,11,3,3,36,0.705882352941177,25,0.735294117647059,31,15,16,3,1,1,1,4,0.444444444444444,3,0.5,5,6,-1,0,0
"wc_2002","Croatia",8,5,3,0,18,0.75,13,0.8125,15,2,13,3,1,0,2,3,0.333333333333333,2,0.333333333333333,2,3,-1,0,0
"wc_2002","Denmark",10,6,4,0,22,0.733333333333333,16,0.8,22,6,16,4,2,1,1,7,0.583333333333333,5,0.625,5,5,0,0,0
"wc_2002","Ecuador",18,9,4,5,31,0.574074074074074,22,0.611111111111111,23,20,3,3,1,0,2,3,0.333333333333333,2,0.333333333333333,2,4,-2,0,0
"wc_2002","England",8,5,2,1,17,0.708333333333333,12,0.75,16,6,10,5,2,2,1,8,0.533333333333333,6,0.6,6,3,3,0,0
"wc_2002","France",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,2,1,0.111111111111111,1,0.166666666666667,0,3,-3,0,0
"wc_2002","Germany",10,6,3,1,21,0.7,15,0.75,19,12,7,7,5,1,1,16,0.761904761904762,11,0.785714285714286,14,3,11,0,0
"wc_2002","Ireland",17,10,4,3,34,0.666666666666667,24,0.705882352941177,30,9,21,4,1,3,0,6,0.5,5,0.625,6,3,3,0,0
"wc_2002","Italy",8,6,2,0,20,0.833333333333333,14,0.875,16,3,13,4,1,1,2,4,0.333333333333333,3,0.375,5,5,0,0,0
"wc_2002","Japan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,1,7,0.583333333333333,5,0.625,5,3,2,0,0
"wc_2002","Mexico",16,9,3,4,30,0.625,21,0.65625,33,11,22,4,2,1,1,7,0.583333333333333,5,0.625,4,4,0,0,0
"wc_2002","Nigeria",10,6,2,2,20,0.666666666666667,14,0.7,19,3,16,3,0,1,2,1,0.111111111111111,1,0.166666666666667,1,3,-2,0,0
"wc_2002","Paraguay",18,9,3,6,30,0.555555555555556,21,0.583333333333333,29,23,6,4,1,1,2,4,0.333333333333333,3,0.375,6,7,-1,0,0
"wc_2002","Poland",10,6,3,1,21,0.7,15,0.75,21,11,10,3,1,0,2,3,0.333333333333333,2,0.333333333333333,3,7,-4,0,0
"wc_2002","Portugal",10,7,3,0,24,0.8,17,0.85,33,7,26,3,1,0,2,3,0.333333333333333,2,0.333333333333333,6,4,2,0,0
"wc_2002","Russia/USSR",10,7,2,1,23,0.766666666666667,16,0.8,18,5,13,3,1,0,2,3,0.333333333333333,2,0.333333333333333,4,4,0,0,0
"wc_2002","Saudi Arabia",14,11,2,1,35,0.833333333333333,24,0.857142857142857,47,8,39,3,0,0,3,0,0,0,0,0,12,-12,0,0
"wc_2002","Senegal",10,5,4,1,19,0.633333333333333,14,0.7,16,3,13,5,2,2,1,8,0.533333333333333,6,0.6,7,6,1,0,0
"wc_2002","Slovenia",12,6,6,0,24,0.666666666666667,18,0.75,20,11,9,3,0,0,3,0,0,0,0,2,7,-5,0,0
"wc_2002","South Africa",7,6,1,0,19,0.904761904761905,13,0.928571428571429,11,3,8,3,1,1,1,4,0.444444444444444,3,0.5,5,5,0,0,0
"wc_2002","South Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,2,2,11,0.523809523809524,8,0.571428571428571,8,6,2,1,0
"wc_2002","Spain",8,6,2,0,20,0.833333333333333,14,0.875,21,4,17,5,3,2,0,11,0.733333333333333,8,0.8,10,5,5,0,0
"wc_2002","Sweden",10,8,2,0,26,0.866666666666667,18,0.9,20,3,17,4,1,2,1,5,0.416666666666667,4,0.5,5,5,0,0,0
"wc_2002","Tunisia",10,8,2,0,26,0.866666666666667,18,0.9,28,5,23,3,0,1,2,1,0.111111111111111,1,0.166666666666667,1,5,-4,0,0
"wc_2002","Turkey",12,8,3,1,27,0.75,19,0.791666666666667,24,8,16,7,4,1,2,13,0.619047619047619,9,0.642857142857143,10,6,4,0,0
"wc_2002","Uruguay",20,8,6,6,30,0.5,22,0.55,22,14,8,3,0,2,1,2,0.222222222222222,2,0.333333333333333,4,5,-1,0,0
"wc_2002","USA",16,8,4,4,28,0.583333333333333,20,0.625,25,11,14,5,2,1,2,7,0.466666666666667,5,0.5,7,7,0,0,0
"wc_2006","Angola",12,7,3,2,24,0.666666666666667,17,0.708333333333333,15,9,6,3,0,2,1,2,0.222222222222222,2,0.333333333333333,1,2,-1,0,0
"wc_2006","Argentina",18,10,4,4,34,0.62962962962963,24,0.666666666666667,29,17,12,5,3,2,0,11,0.733333333333333,8,0.8,11,3,8,0,0
"wc_2006","Australia",11,8,1,2,25,0.757575757575758,17,0.772727272727273,32,6,26,4,1,1,2,4,0.333333333333333,3,0.375,5,6,-1,0,0
"wc_2006","Brazil",18,9,7,2,34,0.62962962962963,25,0.694444444444444,35,17,18,5,4,0,1,12,0.8,8,0.8,10,2,8,0,0
"wc_2006","Costa Rica",18,8,4,6,28,0.518518518518518,20,0.555555555555556,30,25,5,3,0,0,3,0,0,0,0,3,9,-6,0,0
"wc_2006","Croatia",10,7,3,0,24,0.8,17,0.85,21,5,16,3,0,2,1,2,0.222222222222222,2,0.333333333333333,2,3,-1,0,0
"wc_2006","Czech Republic/CSFR",7,5,0,2,15,0.714285714285714,10,0.714285714285714,13,4,9,3,1,0,2,3,0.333333333333333,2,0.333333333333333,3,4,-1,0,0
"wc_2006","Ecuador",18,8,4,6,28,0.518518518518518,20,0.555555555555556,23,19,4,4,2,0,2,6,0.5,4,0.5,5,4,1,0,0
"wc_2006","England",10,8,1,1,25,0.833333333333333,17,0.85,17,5,12,5,3,2,0,11,0.733333333333333,8,0.8,6,2,4,0,0
"wc_2006","France",10,5,5,0,20,0.666666666666667,15,0.75,14,2,12,7,4,3,0,15,0.714285714285714,11,0.785714285714286,9,3,6,0,0
"wc_2006","Germany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,1,1,16,0.761904761904762,11,0.785714285714286,14,6,8,1,0
"wc_2006","Ghana",12,8,3,1,27,0.75,19,0.791666666666667,24,4,20,4,2,0,2,6,0.5,4,0.5,4,6,-2,0,0
"wc_2006","Iran",12,9,1,2,28,0.777777777777778,19,0.791666666666667,29,7,22,3,0,1,2,1,0.111111111111111,1,0.166666666666667,2,6,-4,0,0
"wc_2006","Italy",10,7,2,1,23,0.766666666666667,16,0.8,17,8,9,7,5,2,0,17,0.80952380952381,12,0.857142857142857,12,2,10,0,1
"wc_2006","Ivory Coast",10,7,1,2,22,0.733333333333333,15,0.75,20,7,13,3,1,0,2,3,0.333333333333333,2,0.333333333333333,5,6,-1,0,0
"wc_2006","Japan",12,11,0,1,33,0.916666666666667,22,0.916666666666667,25,5,20,3,0,1,2,1,0.111111111111111,1,0.166666666666667,2,7,-5,0,0
"wc_2006","Mexico",18,15,1,2,46,0.851851851851852,31,0.861111111111111,67,10,57,4,1,1,2,4,0.333333333333333,3,0.375,5,5,0,0,0
"wc_2006","Netherlands",12,10,2,0,32,0.888888888888889,22,0.916666666666667,27,3,24,4,2,1,1,7,0.583333333333333,5,0.625,3,2,1,0,0
"wc_2006","Paraguay",18,8,4,6,28,0.518518518518518,20,0.555555555555556,23,23,0,3,1,0,2,3,0.333333333333333,2,0.333333333333333,2,2,0,0,0
"wc_2006","Poland",10,8,0,2,24,0.8,16,0.8,27,9,18,3,1,0,2,3,0.333333333333333,2,0.333333333333333,2,4,-2,0,0
"wc_2006","Portugal",12,9,3,0,30,0.833333333333333,21,0.875,35,5,30,7,4,1,2,13,0.619047619047619,9,0.642857142857143,7,5,2,0,0
"wc_2006","Saudi Arabia",12,10,2,0,32,0.888888888888889,22,0.916666666666667,24,2,22,3,0,1,2,1,0.111111111111111,1,0.166666666666667,2,7,-5,0,0
"wc_2006","Serbia/Yugoslavia",5,3,2,0,11,0.733333333333333,8,0.8,8,1,7,3,0,0,3,0,0,0,0,2,10,-8,0,0
"wc_2006","South Korea",12,7,3,2,24,0.666666666666667,17,0.708333333333333,18,7,11,3,1,1,1,4,0.444444444444444,3,0.5,3,4,-1,0,0
"wc_2006","Spain",12,6,6,0,24,0.666666666666667,18,0.75,25,5,20,4,3,0,1,9,0.75,6,0.75,9,4,5,0,0
"wc_2006","Sweden",10,8,0,2,24,0.8,16,0.8,30,4,26,4,1,2,1,5,0.416666666666667,4,0.5,3,4,-1,0,0
"wc_2006","Switzerland",12,5,6,1,21,0.583333333333333,16,0.666666666666667,22,11,11,4,2,2,0,8,0.666666666666667,6,0.75,4,0,4,0,0
"wc_2006","Togo",11,7,2,2,23,0.696969696969697,16,0.727272727272727,20,8,12,3,0,0,3,0,0,0,0,1,6,-5,0,0
"wc_2006","Trinidad and Tobago",10,5,0,5,15,0.5,10,0.5,8,14,-6,3,0,1,2,1,0.111111111111111,1,0.166666666666667,0,4,-4,0,0
"wc_2006","Tunisia",10,6,3,1,21,0.7,15,0.75,25,9,16,3,0,1,2,1,0.111111111111111,1,0.166666666666667,3,6,-3,0,0
